"Method","Specification","Tau_Estimate","Time_Taken"
"Cox","correctly-specified_TRUE",1.0229859173147,0.602329969406128
"Cox","correctly-specified_FALSE",-0.877907945234659,0.0186469554901123
"Cox","mildly-mis-specified_TRUE",1.03757251401183,0.539811849594116
"Cox","mildly-mis-specified_FALSE",-0.863358868880694,0.00381994247436523
"Cox","quite-mis-specified_TRUE",1.25199877167471,0.544649839401245
"Cox","quite-mis-specified_FALSE",-1.0220066665,0.00349807739257812
