"Method","Specification","Tau_Estimate","Time_Taken"
"Cox","correctly-specified_TRUE",0.864785884462398,0.526404142379761
"Cox","correctly-specified_FALSE",-0.876065319969879,0.0197269916534424
"Cox","mildly-mis-specified_TRUE",0.864169027025044,0.479213953018188
"Cox","mildly-mis-specified_FALSE",-0.929345359781886,0.00384211540222168
"Cox","quite-mis-specified_TRUE",1.02259417161018,0.551452875137329
"Cox","quite-mis-specified_FALSE",-1.02655095207378,0.00384902954101562
