"Method","Specification","Tau_Estimate","Time_Taken"
"Cox","correctly-specified_TRUE",1.08064281301956,0.527523040771484
"Cox","correctly-specified_FALSE",-1.16031917312813,0.0184481143951416
"Cox","mildly-mis-specified_TRUE",1.07682763406635,0.48124098777771
"Cox","mildly-mis-specified_FALSE",-1.20892765956142,0.00455999374389648
"Cox","quite-mis-specified_TRUE",0.994910104420349,0.529899835586548
"Cox","quite-mis-specified_FALSE",-1.30950395999369,0.00365185737609863
