"Method","Specification","MSE_Estimate","Time_Taken"
"Cox","correctly-specified_TRUE",0.001021798193551,1.30808401107788
"Cox","correctly-specified_FALSE",0.00947252913883485,0.0295979976654053
"Cox","mildly-mis-specified_TRUE",0.00279299007774141,1.29883790016174
"Cox","mildly-mis-specified_FALSE",0.0124924815565232,0.00626897811889648
"Cox","quite-mis-specified_TRUE",0.00111374867331574,1.27724814414978
"Cox","quite-mis-specified_FALSE",0.015623112876545,0.00556707382202148
